;matchId;blue_win;blueGold;blueMinionsKilled;blueJungleMinionsKilled;blueAvgLevel;redGold;redMinionsKilled;redJungleMinionsKilled;redAvgLevel;blueChampKills;blueHeraldKills;blueDragonKills;blueTowersDestroyed;redChampKills;redHeraldKills;redDragonKills;redTowersDestroyed
296;3479751496;1;29813;338;84;9,4;25688;342;64;9;20;1;0;1;9;1;0;1
297;3449090387;0;24394;354;62;8,8;27248;386;100;9,6;5;1;0;1;10;2;0;2
298;3485451915;0;29554;376;71;9,4;22919;338;96;8,8;13;2;0;0;6;1;0;3
299;3485414399;1;28051;313;91;9,2;27198;313;90;8,8;15;2;0;2;8;1;0;1
300;3485162410;1;27772;353;114;10;23177;357;91;9,4;14;1;0;0;4;1;0;0
301;3485148542;0;22067;353;83;8,8;28131;389;103;9,8;4;1;0;1;11;2;0;0
302;3485096123;1;27042;308;81;9,2;24428;303;89;9;11;2;0;1;11;0;0;2
303;3489192253;0;25623;364;58;9;27842;322;115;9,4;8;0;0;1;15;2;0;1
304;3467196116;1;32641;419;81;9,8;23893;301;84;8,6;21;1;0;1;5;2;0;3
305;3432038666;0;24411;340;79;8,8;26440;355;76;9;5;0;0;1;13;3;0;0
306;3390955679;1;26362;358;70;8,6;29549;377;68;9,2;12;2;0;2;14;1;0;0
307;3379027185;0;25482;292;55;8,6;28671;376;84;9,4;12;0;0;1;18;2;0;0
308;3483757035;0;22091;338;87;9;29432;365;122;9,6;5;0;0;4;11;2;0;0
309;3483637139;0;27335;389;85;9,2;26859;364;104;9,6;9;1;0;0;11;1;0;1
310;3483654144;1;30507;363;132;9,6;22870;328;69;8,6;16;3;0;0;6;0;0;2
311;3483620756;1;29128;322;72;9,2;25374;339;70;8,8;17;3;0;0;12;0;0;1
312;3510946224;0;24206;329;83;9;30872;323;97;9,4;7;0;0;4;16;3;0;0
313;3509875113;0;21710;393;89;9,2;26583;408;90;9,6;1;0;0;1;8;3;0;0
314;3509861003;0;25357;335;83;8,8;28157;304;80;9,4;8;2;0;1;16;1;0;2
315;3509765185;1;24253;353;88;9,4;23184;384;88;9,2;8;1;0;0;5;2;0;0
316;3509679013;0;26266;394;96;9,2;24083;334;112;9,2;6;2;0;0;7;1;0;1
317;3509830237;0;26249;334;75;9;27857;379;93;9,8;12;2;0;0;13;1;0;1
318;3509665488;1;25440;334;75;9,2;28287;356;103;9,4;10;2;0;0;13;1;0;0
319;3509638831;0;28375;327;107;9,8;29133;341;82;10;16;1;0;1;16;1;0;1
320;3508185684;1;29645;367;68;9,8;27543;344;75;9,6;14;3;0;1;13;0;0;3
321;3508016948;1;28338;316;88;9,4;26567;330;74;9,2;15;2;0;2;12;1;0;1
322;3477881328;1;26655;315;89;8,8;26264;316;76;9;11;3;0;0;15;0;0;1
323;3477851838;1;30418;339;88;9,2;20377;261;74;7,4;12;3;0;0;5;0;0;7
324;3477788015;0;23431;331;86;9;29860;394;89;9,8;8;0;0;1;16;1;0;0
325;3477794527;0;22447;292;74;8,4;29970;375;96;9,6;7;1;0;3;14;2;0;0
326;3477741908;0;30577;306;83;9,6;28217;335;79;9,4;20;3;0;1;13;0;0;1
327;3468960932;0;25969;318;72;9,2;30122;352;84;9,6;11;1;0;3;16;1;0;1
328;3454726295;0;23954;313;77;9;30270;361;99;10;8;1;0;1;18;2;0;0
329;3454689159;1;28580;327;80;9,2;21238;345;84;8,8;11;3;0;0;2;0;0;3
330;3454633594;1;29000;375;84;9,6;25251;390;95;9,4;14;2;0;0;5;1;0;1
331;3486713200;0;28347;345;99;9,4;25883;335;88;9;14;1;0;0;13;1;0;1
332;3486628387;1;26577;317;88;9,4;23197;316;76;8,8;11;2;0;0;6;1;0;1
333;3486605042;0;26721;316;68;8,8;38781;349;112;10;10;0;0;3;30;3;0;0
334;3473065987;1;25486;341;90;9,4;24706;300;102;9,2;10;0;0;1;7;3;0;0
335;3472856856;1;28291;344;80;9,8;25283;323;84;9,2;17;1;0;0;10;1;0;1
336;3511273301;0;23228;352;80;9,2;24992;302;112;9,6;6;0;0;0;8;2;0;0
337;3497041802;0;27624;304;66;8,8;27169;334;92;9;16;1;0;0;14;2;0;1
338;3494410879;0;26717;223;97;8,8;34126;298;87;9,4;15;0;0;3;25;3;0;0
339;3474699207;1;27954;303;70;9,2;28509;324;75;9,4;20;2;0;1;17;0;0;0
340;3443001645;0;20822;221;71;8;30849;346;89;9,6;6;0;0;2;20;3;0;0
341;3510268757;1;27768;297;90;9,2;29345;298;84;9,4;13;1;0;1;19;2;0;1
342;3508803132;0;26605;364;112;9,6;29881;340;84;9,4;8;0;0;2;16;3;0;1
343;3508686876;0;26733;313;64;9;32869;339;83;9,6;10;1;0;3;23;2;0;1
344;3507677501;1;25659;339;76;9;26277;330;71;9;10;2;0;1;11;2;0;0
345;3507633205;0;23761;329;85;8,8;26790;282;86;9,2;8;3;0;1;13;0;0;1
346;3506368183;1;30589;369;96;9,6;23057;293;79;8,6;17;1;0;0;7;1;0;0
347;3506333770;0;23302;292;59;8,4;29902;298;71;9;9;1;0;2;18;1;0;0
348;3504029596;1;26135;383;73;9,4;28588;333;85;9,6;11;1;0;1;14;2;0;0
349;3504020897;0;28418;293;91;9,2;31385;338;65;9,4;17;3;0;1;21;0;0;1
350;3503955999;0;23076;321;44;8;29002;347;97;9,2;8;0;0;1;15;3;0;0
351;3511933318;1;31070;360;92;9,6;21813;295;83;8,6;16;1;0;0;6;1;0;3
352;3511950242;0;24235;332;96;9;27000;349;83;9,4;6;2;0;1;13;0;0;1
353;3511650645;1;29514;378;88;9,6;27610;329;79;9,4;11;1;0;0;17;2;0;3
354;3511595119;1;30073;376;106;9,8;22795;275;78;8,6;15;2;0;0;5;1;0;1
355;3511508775;0;26572;330;67;9,2;27353;360;87;9,2;12;1;0;1;12;1;0;0
356;3505314957;1;27530;376;97;9,6;25923;409;81;9,2;10;2;0;1;6;1;0;1
357;3504628944;1;29843;332;108;9,4;24028;332;88;9;15;3;0;0;8;0;0;2
358;3501380517;1;32567;382;94;10;23104;331;49;8,6;17;3;0;0;7;0;0;4
359;3493104565;0;24135;326;63;8,6;29611;355;99;9,8;8;0;0;2;14;3;0;1
360;3471071925;0;23519;355;84;8,6;30220;395;117;10,2;6;0;0;2;12;3;0;0
361;3511089422;0;25748;290;62;8,8;34443;330;86;9,6;12;0;0;4;21;4;0;0
362;3511055211;1;25970;378;60;9;25864;325;81;9;10;1;0;1;9;2;0;1
363;3508148129;0;28547;367;80;9,6;28504;380;112;9,6;11;0;0;0;16;2;0;0
364;3508201140;0;22766;305;93;8,4;29659;388;66;9,8;7;0;0;2;14;1;0;0
365;3485079293;1;26179;361;89;9,4;26289;328;70;9,6;9;3;0;0;13;0;0;1
366;3485047008;1;29520;326;104;9,4;28595;328;99;9,4;17;1;0;0;18;2;0;2
367;3485043750;0;24169;322;65;8,8;28530;337;95;10;9;2;0;0;17;1;0;0
368;3512044934;0;21490;300;86;8,4;29189;381;93;9,8;5;1;0;2;13;1;0;0
369;3512060570;0;22159;367;75;8,6;29805;409;116;10;2;0;0;2;14;3;0;0
370;3511979617;0;22674;350;88;8,8;25584;367;94;9,6;4;2;0;0;10;1;0;0
371;3512016239;0;24562;380;103;9,6;25317;387;95;9,4;3;0;0;1;7;2;0;1
372;3511097492;0;26125;321;64;9,2;28709;379;84;9,2;14;0;0;0;15;2;0;1
373;3511894577;1;25381;345;72;9,2;23284;261;116;8,6;11;1;0;1;5;2;0;1
374;3511828615;1;28273;401;76;9,4;22700;344;88;9,2;11;2;0;0;5;0;0;2
375;3511774398;0;24196;292;92;8,8;29684;325;89;9,8;9;0;0;1;19;3;0;1
376;3511740947;0;25831;336;80;9;24514;366;78;9,4;7;2;0;1;5;0;0;2
377;3508641379;0;26579;370;100;9,2;27731;362;68;9,6;10;2;0;1;14;0;0;1
378;3486902014;1;30610;324;93;10,2;21912;306;87;8,4;25;2;0;0;4;0;0;2
379;3486795740;0;26906;353;74;9,2;25368;368;97;9,2;10;2;0;1;7;1;0;1
380;3486811638;1;30549;351;85;9,6;18245;255;70;7,6;20;1;0;0;1;0;0;6
381;3486745819;1;26218;334;79;9;23322;293;93;8,8;13;1;0;0;8;2;0;0
382;3499093242;0;23408;326;73;9;28542;364;83;9,6;8;2;0;1;14;0;0;0
383;3472570429;1;27607;329;92;9,4;25802;381;68;9;12;1;0;0;10;1;0;2
384;3472538086;1;26195;387;77;9,2;22024;328;82;8,8;11;2;0;0;5;1;0;1
385;3472505784;0;25239;324;82;9,2;25251;355;91;9,2;11;1;0;1;6;2;0;0
386;3472493545;1;27798;393;64;9,2;22053;290;82;8,4;14;1;0;0;6;1;0;2
387;3477145782;1;26874;335;96;9,4;26981;397;89;9,4;10;3;0;1;8;0;0;1
388;3477110264;1;26798;309;84;8,8;27486;342;76;9,2;10;3;0;0;13;0;0;1
389;3477074280;0;26103;360;89;9,2;27055;368;64;9,2;5;2;0;1;11;1;0;1
390;3477008341;1;27165;346;83;9;25009;328;87;8,6;14;0;0;1;8;3;0;0
391;3476994132;0;28150;316;88;9,2;27335;374;85;9,4;14;2;0;0;11;1;0;1
392;3511767060;0;28928;323;87;9,2;26035;327;88;9;15;1;0;0;11;2;0;1
393;3511761087;1;28262;349;88;9,6;24999;306;87;9,2;13;2;0;0;10;0;0;1
394;3511741145;0;22988;336;96;9;24806;340;109;9,6;4;0;0;0;8;2;0;0
395;3511644758;0;25209;357;121;9,6;25661;382;76;9,8;5;2;0;0;10;1;0;1
396;3497321806;1;28023;381;93;9,8;25155;352;80;9,2;11;3;0;1;7;0;0;1
397;3474160975;1;24882;382;98;9,6;22861;341;95;9,4;6;1;0;1;4;0;0;0
398;3473965233;1;27941;335;90;9,2;26052;320;102;9,4;13;1;0;1;9;1;0;1
399;3473515775;1;31827;384;104;9,6;20757;265;85;8;14;3;0;0;4;0;0;4
400;3473251400;0;30896;364;86;9,6;27270;294;82;9,2;16;0;0;0;17;0;0;2
401;3511525150;0;24967;347;62;9;25567;347;105;9;10;1;0;1;10;1;0;0
402;3511418988;1;25441;334;90;8,8;26092;334;83;9,2;9;2;0;0;13;1;0;1
403;3511398435;0;25037;353;96;9,4;28546;356;103;9,6;8;0;0;1;14;2;0;0
404;3511391726;1;27260;339;87;9,6;22695;308;80;8,8;12;2;0;0;6;1;0;1
405;3511306689;1;29095;357;68;9,4;24476;308;63;9;18;1;0;0;12;0;0;1
406;3506885611;1;26245;372;91;9,4;21828;357;73;8,8;6;2;0;0;3;1;0;1
407;3506890934;1;26814;320;76;9;28139;322;83;9,2;13;2;0;1;16;1;0;0
408;3506826710;0;22724;258;73;8,2;28241;327;78;9,2;9;0;0;1;14;3;0;0
409;3493139442;1;29308;310;64;9,2;25775;363;87;9,4;18;1;0;1;8;1;0;1
410;3493135625;0;24221;316;79;8,8;31559;341;114;9,8;6;0;0;4;18;3;0;1
411;3498683127;1;29726;362;82;9,8;24628;325;85;9;18;2;0;1;5;1;0;1
412;3496328327;1;30901;349;70;9,2;25522;280;66;8,4;19;2;0;0;13;1;0;2
413;3496333327;1;32249;332;92;9,4;24564;321;119;8,8;23;3;0;1;7;0;0;2
414;3494523625;1;24343;317;88;8,4;28784;352;102;9,6;9;2;0;1;14;1;0;0
415;3494520943;1;28146;359;89;9,4;26773;328;82;9;15;3;0;0;12;0;0;1
416;3493292712;1;28074;364;72;9,4;26927;352;84;9,4;18;2;0;1;10;0;0;0
417;3456888236;1;27784;394;88;9,6;24441;381;85;9,4;11;2;0;0;7;0;0;2
418;3454869971;1;27786;326;109;9,4;26266;343;76;9,2;15;2;0;0;10;0;0;0
419;3454796524;0;22825;343;81;9;26674;378;102;9,4;5;0;0;1;9;2;0;0
420;3454293105;0;23170;314;91;9;28122;353;68;9,6;7;3;0;1;16;0;0;0
421;3501261590;1;30033;331;112;9,2;26239;293;76;8,8;14;1;0;1;13;2;0;3
422;3501106130;1;24999;314;77;9,2;24660;311;72;9;10;1;0;0;13;1;0;0
423;3500986618;1;29550;406;100;9,6;22941;370;78;9;12;3;0;0;4;0;0;2
424;3500880598;1;25518;418;83;9,8;23716;381;100;9,2;8;0;0;0;5;3;0;0
425;3500803682;1;27194;387;84;9,8;22686;296;88;8,8;11;2;0;0;7;1;0;1
426;3509543939;1;28516;405;76;9,8;21615;375;74;8,6;12;2;0;0;1;1;0;1
427;3504042570;0;24856;339;70;8,6;28748;337;90;9,4;9;1;0;2;13;2;0;0
428;3503928830;1;30450;344;101;9,6;24155;328;86;9;16;1;0;0;7;1;0;1
429;3503921534;1;27728;362;90;9,4;22754;335;82;9;15;1;0;0;5;0;0;1
430;3501332385;0;22615;326;87;8,8;32023;396;95;10,2;5;0;0;4;21;2;0;0
431;3508858012;0;23256;359;79;9,2;25134;379;90;9,2;5;0;0;1;6;2;0;0
432;3508671407;0;28959;340;96;9,2;31147;315;88;9,6;14;2;0;0;20;1;0;1
433;3508038896;0;27397;271;88;9,4;28562;279;79;9,2;17;2;0;0;21;1;0;0
434;3504403531;1;32295;367;76;10;22766;298;69;8,6;24;3;0;0;8;0;0;2
435;3504262654;1;28903;391;72;9,8;24371;314;73;8,8;15;1;0;1;8;2;0;2
436;3485766889;1;24229;348;88;9;25355;330;89;9,2;6;1;0;0;11;1;0;1
437;3485731855;1;25588;353;95;8,8;24588;305;76;9,2;6;3;0;0;10;0;0;1
438;3485692498;1;25068;359;102;9,6;24278;326;115;9;10;1;0;0;7;2;0;0
439;3485587375;1;28032;347;61;9,2;24143;328;86;8,6;14;2;0;1;7;1;0;2
440;3485549164;1;25263;374;77;9,4;27642;359;116;9,6;8;1;0;1;9;1;0;0
441;3489248233;1;29197;329;92;9,8;24531;343;94;9;18;3;0;0;7;0;0;1
442;3489274602;0;25264;324;84;9,2;31457;374;123;9,6;10;0;0;2;13;2;0;0
443;3489208554;1;29397;388;88;9,6;25575;392;98;9,6;10;3;0;0;7;0;0;3
444;3487035395;0;25574;286;108;9;30880;342;104;9,8;10;0;0;1;21;3;0;0
445;3486976566;1;24301;337;98;9,4;23607;368;116;9,6;6;0;0;0;4;1;0;0
446;3510697107;1;30745;356;119;9,8;23201;311;22;7,8;16;3;0;0;10;0;0;3
447;3501716711;0;23598;326;99;8,6;27473;392;96;9;7;1;0;1;10;2;0;0
448;3499665048;1;23540;381;75;9;25362;391;100;10;7;1;0;0;7;1;0;0
449;3508577577;1;28531;342;79;9,2;28413;354;88;9,4;13;2;0;0;17;1;0;1
450;3508554492;1;31676;298;130;9,8;22550;302;75;8,2;21;3;0;1;4;0;0;3
451;3507614352;0;24782;331;71;9,2;27263;350;85;9,8;10;1;0;0;13;2;0;0
452;3496280758;1;27589;333;96;9,2;26007;369;92;9;12;3;0;0;9;0;0;1
453;3492743712;1;37391;387;87;10;23275;340;54;8,6;27;2;0;0;9;0;0;4
454;3511564035;0;25815;304;86;9;27906;320;53;9,4;13;2;0;1;18;1;0;0
455;3511549838;0;21838;368;65;8,8;27660;382;89;9,2;3;0;0;1;11;3;0;0
456;3511482156;0;24192;320;89;8,6;26348;291;73;9,2;5;2;0;0;13;1;0;1
457;3511423599;1;28841;375;99;9;24454;309;76;8,6;11;2;0;0;8;0;0;2
458;3511391447;0;26204;301;70;8,6;33548;306;113;10;14;0;0;2;24;3;0;0
459;3508509188;1;26974;360;81;9,4;27245;359;96;9,2;10;3;0;1;11;0;0;1
460;3501086631;1;26668;405;67;9,8;24917;333;80;9;10;0;0;0;9;2;0;0
461;3500822233;0;29635;348;84;9,4;31027;329;75;9,4;16;1;0;3;19;2;0;1
462;3499376465;1;25884;374;100;9,8;22845;324;59;9;10;2;0;0;7;0;0;0
463;3498827031;0;24466;336;99;9;24756;381;84;9,2;7;2;0;1;7;0;0;0
464;3511187143;0;23420;359;67;8,8;26633;370;90;9;6;0;0;1;11;3;0;0
465;3511160988;1;25753;338;72;9,2;24790;316;80;9,4;12;3;0;0;12;0;0;2
466;3509624363;0;25239;367;71;9,2;26310;372;104;9,4;9;1;0;0;12;1;0;0
467;3509550719;1;24659;350;111;9,2;25688;327;80;9,2;7;0;0;0;12;1;0;0
468;3508230187;0;26861;327;68;9,2;31014;386;107;10;10;1;0;2;17;2;0;1
469;3497017576;0;27883;326;93;9,2;27896;352;99;9,6;14;2;0;0;13;1;0;1
470;3496992068;1;26764;350;75;9,4;28620;380;98;9,8;11;2;0;1;12;1;0;1
471;3495028634;1;29527;395;100;9,8;22887;342;58;8,8;12;2;0;0;5;1;0;2
472;3495005360;1;32822;362;68;9,6;24129;314;74;8,8;19;2;0;0;9;1;0;4
473;3494884595;0;25530;314;76;9,2;30670;353;80;9,2;11;1;0;2;15;2;0;0
474;3507596687;1;29909;324;80;9,4;29837;328;61;9,4;23;1;0;0;18;1;0;0
475;3507536089;1;26994;358;94;9,4;25730;322;87;9,2;11;1;0;0;11;1;0;1
476;3507487924;1;30263;343;78;9;25469;268;72;8,4;19;2;0;1;9;1;0;1
477;3491081936;0;27954;371;81;8,8;25272;290;119;9,2;11;4;0;0;8;0;0;2
478;3490998054;0;25935;356;102;9,2;30238;360;74;9,4;11;1;0;2;16;2;0;0
479;3512042989;1;26473;332;86;9,2;24535;344;98;9,6;9;1;0;0;6;1;0;1
480;3512009241;0;24538;388;93;9,4;24365;355;91;9;5;1;0;0;7;1;0;0
481;3512016922;0;24238;285;59;8,8;31114;312;124;9,6;12;0;0;2;18;3;0;0
482;3512013351;0;23346;312;61;8,6;27881;329;79;9,2;10;0;0;2;14;2;0;0
483;3481579156;0;29865;344;78;9,2;24659;328;75;9;15;1;0;1;9;2;0;1
484;3481552892;0;24735;313;56;9;30272;352;104;9,6;10;0;0;2;16;2;0;0
485;3481506261;0;24593;317;87;8,6;33417;347;73;9,6;8;2;0;2;22;2;0;1
486;3481404473;0;27988;311;86;9,2;25560;333;80;9,2;12;2;0;0;11;1;0;2
487;3481307190;1;25431;348;85;9,4;26282;354;69;9,6;12;2;0;0;12;0;0;0
488;3512054031;1;30156;353;88;9,2;24835;270;92;8,6;16;2;0;0;8;1;0;3
489;3511998771;1;28494;370;111;9,4;25274;354;96;9,2;9;3;0;1;5;0;0;2
490;3511251833;0;24854;329;72;8,6;29220;365;105;9,8;8;2;0;2;15;1;0;0
491;3511146989;1;28816;333;92;9,2;25087;288;67;8;14;2;0;0;11;1;0;1
492;3501563323;0;25891;396;70;9,4;24738;340;129;9,2;10;2;0;1;4;0;0;0
493;3477863729;1;29057;341;105;9,6;22603;353;84;8,8;14;0;0;0;4;3;0;1
494;3449570858;0;26788;347;93;9,8;28910;381;94;9,6;12;1;0;1;13;1;0;0
495;3418695217;1;27802;272;63;8,8;28006;299;63;8,6;16;2;0;2;14;0;0;2
496;3418647227;1;27247;345;115;9,6;26226;390;80;9,8;11;0;0;1;10;3;0;0
497;3510829088;0;29390;376;100;9,6;26111;352;76;9;14;3;0;0;12;0;0;1
498;3510143757;0;25035;351;91;8,8;30095;361;82;9,4;7;1;0;2;16;2;0;1
499;3510070262;1;28430;395;75;9,6;24202;386;88;9,2;12;3;0;0;5;0;0;2
500;3509954872;0;21596;310;98;8,8;30844;419;67;9,8;4;2;0;2;17;1;0;0
501;3495075434;0;28488;303;79;9,2;27993;316;84;9,2;17;1;0;1;14;1;0;1
502;3495032362;0;23515;249;62;8,8;29020;381;76;9,4;11;0;0;2;17;1;0;0
503;3494127488;1;33369;387;94;9,6;21831;248;54;8,4;23;2;0;0;9;1;0;1
504;3493703435;1;29128;328;68;9,2;25929;309;65;9;18;2;0;0;12;1;0;1
505;3511514798;0;27561;279;100;9,8;27672;337;84;9,2;18;0;0;2;12;3;0;0
506;3511435309;1;31224;280;78;8,8;25966;328;65;8,4;22;2;0;0;12;0;0;2
507;3511378865;0;22050;341;84;8,6;27591;397;88;9,8;3;0;0;1;13;1;0;0
508;3511403981;1;29051;277;100;9,4;28990;341;86;9;19;3;0;1;15;0;0;0
509;3478433695;0;27202;346;78;9;29815;390;95;9,8;10;0;0;2;14;2;0;1
510;3473199628;0;23662;273;92;8,6;25560;326;72;9,2;7;0;0;0;11;3;0;1
511;3473245432;0;25480;346;108;9;25778;352;86;9,6;7;2;0;0;12;1;0;1
512;3469943240;0;25772;345;72;9,4;28250;331;84;9,2;12;2;0;2;14;1;0;1
513;3504318582;1;27259;344;80;9;23934;350;73;9;12;1;0;0;6;2;0;1
514;3503372312;0;27583;365;87;9,4;26220;323;87;8,8;14;1;0;1;10;2;0;1
515;3501028119;0;23793;327;79;8,8;28049;366;92;9,2;8;0;0;2;10;3;0;0
516;3501006117;1;33620;361;119;9,8;17949;244;56;7,6;18;3;0;0;1;0;0;7
517;3495703806;0;26377;362;68;9;29099;387;107;9,4;9;1;0;1;14;2;0;2
518;3510838479;0;26194;365;79;9;29062;320;104;9,4;10;0;0;2;14;3;0;0
519;3509794196;1;30713;315;109;10;25866;343;88;9,2;23;2;0;0;12;1;0;1
520;3509544920;1;31261;382;80;10;26031;375;87;9;17;1;0;1;10;1;0;1
521;3509551001;1;27367;389;107;9,4;22998;375;72;9;8;1;0;0;5;0;0;2
522;3507218559;1;26596;390;67;9,6;23604;339;123;9,2;11;1;0;0;6;2;0;0
523;3499822006;0;25237;316;106;9,8;25625;335;92;9,2;11;1;0;2;7;2;0;0
524;3499849974;0;25114;312;87;9,2;27414;347;92;9,2;10;0;0;1;10;3;0;0
525;3499749152;1;27150;325;79;9,6;24203;329;100;8,8;14;1;0;0;9;2;0;1
526;3499756034;1;28426;381;90;9,4;24706;349;92;9,4;15;2;0;0;8;1;0;1
527;3506414617;1;28933;347;63;9;24610;339;81;9;14;2;0;0;9;0;0;2
528;3506348017;0;22660;368;76;9;24167;347;78;9,2;4;1;0;0;7;3;0;0
529;3504992860;0;27173;283;79;9;32364;352;111;10,2;13;1;0;2;25;2;0;1
530;3501933662;1;29259;365;77;9,6;23459;328;73;9;15;2;0;0;9;0;0;2
531;3501838810;1;27650;357;108;9,6;25549;348;68;9;13;3;0;1;10;0;0;0
532;3506822330;1;24918;414;91;9,6;22974;383;86;9,2;7;1;0;0;4;2;0;0
533;3478134276;1;27798;321;97;9,6;29056;355;64;9,2;16;1;0;1;14;2;0;0
534;3447586821;1;23820;295;47;8,8;27669;311;76;9;10;0;0;1;15;2;0;0
535;3406445766;1;27065;342;80;9,4;24921;351;82;8,8;16;2;0;1;4;1;0;1
536;3405188131;0;24951;384;55;8,8;27886;327;89;8,8;6;0;0;1;16;3;0;1
537;3483424920;0;27729;338;93;9,2;24602;336;84;9,2;10;1;0;0;9;1;0;2
538;3483411675;0;22808;303;61;8;31202;329;92;9,6;9;1;0;2;19;2;0;0
539;3473767335;1;27185;344;88;9,4;26978;354;92;9,4;14;1;0;2;10;2;0;0
540;3473078288;0;22602;343;98;9,4;26889;386;98;9,8;4;2;0;1;8;1;0;0
541;3473063180;1;27547;338;63;9,2;27538;356;87;9,4;13;2;0;1;12;1;0;1
542;3509647813;0;25679;325;94;9;28159;374;75;9;9;0;0;1;13;2;0;1
543;3509567911;0;23068;304;93;9,2;25626;358;88;9,4;6;1;0;0;8;2;0;1
544;3506935686;0;23002;281;84;8,6;33107;374;76;9,8;6;1;0;1;26;2;0;0
545;3504837712;1;29437;345;85;9,6;25032;337;75;9,2;17;2;0;1;9;1;0;1
546;3502003108;0;24832;336;71;9;28935;388;69;9,8;9;3;0;1;16;0;0;0
547;3495326612;0;21469;281;81;8,8;34010;332;96;9,6;5;0;0;4;23;3;0;0
548;3492685254;1;27840;345;104;9,4;23680;341;80;8,8;11;2;0;0;6;1;0;2
549;3461240614;1;28477;325;84;9,4;28353;357;68;9,4;14;2;0;3;11;0;0;2
550;3454937627;0;25836;318;76;9,2;30488;380;75;9,2;11;1;0;2;17;2;0;0
551;3483925454;1;32188;392;78;9,8;19986;275;69;8,2;21;3;0;0;4;0;0;3
552;3455009425;1;27201;329;85;9,4;23542;375;96;9,2;11;3;0;0;4;0;0;2
553;3418846868;1;22996;331;64;9;27291;373;107;9,4;9;2;0;1;9;0;0;0
554;3379028625;1;32590;381;71;9,8;25051;319;76;9,2;20;1;0;0;12;0;0;2
555;3378926541;0;22630;300;88;8,4;27531;365;99;9,4;2;1;0;1;12;2;0;1
556;3482512786;1;28194;348;95;9,2;27622;346;94;9;11;1;0;1;13;2;0;2
557;3479271381;0;24333;324;65;8,6;29239;348;97;9,6;11;2;0;2;15;1;0;0
558;3478221075;0;26425;337;85;8,8;26813;325;98;9;10;1;0;2;11;1;0;1
559;3478118109;0;26781;325;66;8,6;32495;340;97;9,2;12;0;0;3;20;3;0;1
560;3468492396;0;24910;339;97;9;28893;366;92;9,4;9;0;0;1;14;3;0;0
561;3511985604;0;24201;272;69;8,6;33184;305;80;9,4;10;0;0;3;23;2;0;0
562;3512022790;0;24184;311;76;8,8;28123;340;108;9,4;10;0;0;3;10;3;0;0
563;3511906994;0;23857;320;52;8,4;25226;285;98;9;10;0;0;0;12;1;0;0
564;3511904907;0;27375;312;79;8,8;33260;287;79;9,6;13;1;0;2;29;2;0;1
565;3511091264;0;23060;345;90;8,6;25198;360;79;9,2;3;2;0;0;7;1;0;1
566;3481109014;1;26110;376;85;9,6;24051;368;75;8,6;11;3;0;1;6;0;0;1
567;3481125286;0;25976;352;75;9,2;34167;349;64;9,8;12;0;0;3;25;2;0;0
568;3481162562;1;31574;348;64;9;20354;189;64;7,4;19;2;0;0;7;1;0;8
569;3459572560;0;22642;325;58;8,8;30811;398;91;9,6;8;0;0;3;14;2;0;0
570;3427082616;1;27413;362;84;9,4;25407;356;86;9;10;1;0;1;7;1;0;2
571;3504422424;0;23386;329;83;9,2;25142;391;72;9;8;1;0;0;7;2;0;0
572;3473630552;1;31690;290;128;9,6;21733;334;68;8,2;18;3;0;0;4;0;0;4
573;3441566900;1;25431;345;87;9,2;23474;372;76;9,2;9;1;0;0;5;1;0;0
574;3401583067;1;23640;311;68;8,8;26362;337;88;9,2;8;1;0;1;8;2;0;0
575;3360430688;1;24305;347;97;9;23710;354;83;9;7;0;0;0;7;2;0;1
576;3512031270;0;22812;352;99;9;26621;382;101;10;5;2;0;1;8;0;0;0
577;3511972294;1;26231;368;92;9,6;22906;372;96;9;9;1;0;0;3;0;0;0
578;3509147976;0;29919;328;67;9,6;27584;295;72;9,4;16;1;0;1;16;2;0;1
579;3509103623;1;27583;329;81;9,4;24988;311;57;8,8;17;1;0;0;11;2;0;0
580;3509097253;1;33129;320;67;9,4;21114;271;55;8;23;1;0;0;6;0;0;4
581;3507760974;0;24755;322;88;8,8;29796;357;92;9,2;10;1;0;3;12;2;0;0
582;3507685692;1;27104;320;102;9,2;27322;357;78;9,4;15;2;0;0;16;0;0;0
583;3511775375;1;27770;327;76;9,2;28776;312;89;9,2;14;2;0;0;16;1;0;1
584;3511195738;0;26142;371;83;9;26950;376;98;9,2;6;1;0;0;12;0;0;2
585;3511073512;0;24078;333;87;8,8;28116;350;85;9,4;10;2;0;1;15;1;0;0
586;3509380222;1;27581;346;75;9,6;26414;320;80;9;14;1;0;1;8;2;0;1
587;3498670830;0;25556;379;101;9,4;27842;382;107;9,8;7;0;0;0;10;3;0;0
588;3498616226;0;26276;343;70;9;27135;370;74;9,2;11;2;0;1;10;1;0;1
589;3498613295;0;23235;333;78;8,6;27035;346;96;9,6;7;2;0;0;13;1;0;0
590;3498548160;0;25139;355;72;9;28103;361;83;9,4;8;1;0;1;13;1;0;0
591;3498570944;1;24317;350;56;8,6;24243;307;76;8,6;9;1;0;1;8;1;0;0
592;3499611901;0;24095;285;68;8,6;32751;317;85;9,4;11;1;0;3;21;2;0;0
593;3467167439;0;24436;363;92;9,2;27328;380;95;9,2;8;2;0;1;11;1;0;0
594;3434660742;1;27783;376;86;9,8;24984;393;61;9,2;14;1;0;0;9;1;0;0
